type,commodity,commodity_origin_iso2,commodity_origin_country,commodity_destination_iso2,commodity_destination_country,date,value_m3
production,natural_gas,HU,Hungary,HU,Hungary,2023-04-13,4467436.442072131
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-04-13,4050720.5770301777
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-04-13,15622641.056597944
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-04-12,12573373.69093988
crossborder,natural_gas,AT,Austria,IT,Italy,2023-04-13,28185111.678880233
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-04-12,28079643.35502072
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-04-12,75721857.33112468
crossborder,natural_gas,GR,Greece,IT,Italy,2023-04-13,27687650.013226382
production,natural_gas,IT,Italy,IT,Italy,2023-04-12,7540492.356369891
crossborder,natural_gas,LY,Libya,IT,Italy,2023-04-12,7025437.178144365
crossborder,natural_gas,lng,LNG,IT,Italy,2023-04-12,37252379.51885547
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-04-13,4103177.9368223064
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-04-13,9863884.161060026
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-04-12,1868641.669542709
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-04-13,4145668.871727773
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-04-12,2529699.620660094
crossborder,natural_gas,RO,Romania,MD,Moldova,2023-04-12,614800.3211454218
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-04-12,8438064.301135905
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-04-12,1187186.6613185904
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-04-12,40295479.98972252
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-04-12,7618023.288706897
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-04-12,33482265.95154832
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-04-12,24944208.43563417
crossborder,natural_gas,GB,United Kingdom,NL,Netherlands,2023-04-12,14867117.626281492
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-04-12,70517363.38192041
crossborder,natural_gas,DE,Germany,PL,Poland,2023-04-13,4534917.693254329
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-04-13,14484233.984194787
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-04-13,2275152.063945932
production,natural_gas,PL,Poland,PL,Poland,2023-04-13,5801228.613627798
crossborder,natural_gas,lng,LNG,PL,Poland,2023-04-13,9364606.539040368
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-04-13,13616073.0720217
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-04-12,8820810.695504349
production,natural_gas,RO,Romania,RO,Romania,2023-04-12,23596374.874510676
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-04-12,24752027.286465455
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-04-13,4113959.621882231
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-04-12,2910464.268918244
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-04-12,755180.5299961276
crossborder,natural_gas,HU,Hungary,SK,Slovakia,2023-04-13,755820.8955223879
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-04-12,35828980.4157225
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-04-12,126693.89121242632
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-04-13,911508.105204992
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-04-12,427607.06720171333
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-04-12,40778493.53505747
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-04-12,38038.66203301477
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-04-12,106865765.48799686
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-04-12,53378800.751919
crossborder,natural_gas,lng,LNG,GB,United Kingdom,2023-04-12,106324148.73177876
crossborder,natural_gas,DE,Germany,AT,Austria,2023-04-14,20834189.521579113
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-04-14,24927944.4259954
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-04-13,34745190.81921608
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-04-13,43855922.657073714
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-04-13,58762803.64855451
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-04-13,46770496.96217391
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-04-14,3503084.7534708576
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-04-14,3503184.5513476627
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-04-13,41590756.01057619
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-04-13,10297414.43346337
crossborder,natural_gas,FR,France,CH,Switzerland,2023-04-13,22793029.8407118
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-04-13,312390.2414711695
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-04-14,20228080.919897147
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-04-13,72567369.50464067
production,natural_gas,DE,Germany,DE,Germany,2023-04-14,11515337.684540777
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-04-14,73696018.24292956
crossborder,natural_gas,NO,Norway,DE,Germany,2023-04-14,115809145.56393616
crossborder,natural_gas,lng,LNG,DE,Germany,2023-04-14,22688865.980005268
crossborder,natural_gas,FI,Finland,EE,Estonia,2023-04-13,1495698.9116101246
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-04-13,22258283.798670467
production,natural_gas,ES,Spain,ES,Spain,2023-04-13,75797.92202779207
crossborder,natural_gas,PT,Portugal,ES,Spain,2023-04-14,5385637.977732622
crossborder,natural_gas,lng,LNG,ES,Spain,2023-04-13,68422461.52971093
crossborder,natural_gas,lng,LNG,FI,Finland,2023-04-13,484420.5136363636
crossborder,natural_gas,BE,Belgium,FR,France,2023-04-13,33848335.94246785
crossborder,natural_gas,ES,Spain,FR,France,2023-04-13,20286256.595235437
crossborder,natural_gas,NO,Norway,FR,France,2023-04-13,49678891.10632688
crossborder,natural_gas,lng,LNG,FR,France,2023-04-13,19266908.66426511
crossborder,natural_gas,BG,Bulgaria,GR,Greece,2023-04-13,3205421.3095647683
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-04-14,32758750.967008445
production,natural_gas,HR,Croatia,HR,Croatia,2023-04-12,1485008.7489844016
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-04-13,600443.7325844653
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-04-12,6253213.030474782
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-04-14,9681794.631965348
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-04-14,2515789.8243411626
production,natural_gas,HU,Hungary,HU,Hungary,2023-04-14,4373551.422312156
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-04-14,2616629.320241062
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-04-14,15622844.286644569
crossborder,natural_gas,SK,Slovakia,HU,Hungary,2023-04-14,695168.5074991076
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-04-13,17587544.623415045
crossborder,natural_gas,AT,Austria,IT,Italy,2023-04-14,8905225.467535835
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-04-13,28044759.784978777
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-04-13,80923471.1476608
crossborder,natural_gas,GR,Greece,IT,Italy,2023-04-14,27970010.738103356
production,natural_gas,IT,Italy,IT,Italy,2023-04-13,7514479.562130319
crossborder,natural_gas,LY,Libya,IT,Italy,2023-04-13,6018167.919067574
crossborder,natural_gas,lng,LNG,IT,Italy,2023-04-13,37347021.97835743
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-04-14,3887809.601704608
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-04-14,9405966.960354276
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-04-13,2029790.6868582272
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-04-14,4188221.0730386022
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-04-13,2533190.133407687
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-04-13,7916908.337119037
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-04-13,1128334.9557511471
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-04-13,19156440.97765392
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-04-13,11007049.48576956
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-04-13,31418198.612640396
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-04-13,23645991.81493115
crossborder,natural_gas,GB,United Kingdom,NL,Netherlands,2023-04-13,14772230.91011236
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-04-13,70446582.50506401
crossborder,natural_gas,DE,Germany,PL,Poland,2023-04-14,3546625.3215245404
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-04-14,14483348.906169666
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-04-14,2204099.225943233
production,natural_gas,PL,Poland,PL,Poland,2023-04-14,5736302.112440944
crossborder,natural_gas,lng,LNG,PL,Poland,2023-04-14,9366628.817128194
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-04-14,410343.8403475666
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-04-14,13263471.459629515
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-04-13,9551533.450173913
production,natural_gas,RO,Romania,RO,Romania,2023-04-13,23816133.546616204
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-04-13,24057099.669223044
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-04-14,4103137.2091317447
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-04-13,2454833.013121733
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-04-13,744467.0211036312
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-04-14,2563005.899585243
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-04-13,35884382.12829892
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-04-13,139153.44940166204
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-04-14,1128581.0235109068
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-04-13,426548.28888589813
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-04-13,42546584.648126855
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-04-13,74065.41837606838
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-04-13,120944200.18845838
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-04-13,52311556.375202075
crossborder,natural_gas,lng,LNG,GB,United Kingdom,2023-04-13,101425381.67418268
crossborder,natural_gas,DE,Germany,AT,Austria,2023-04-15,21710293.6902912
crossborder,natural_gas,IT,Italy,AT,Austria,2023-04-15,3998.4930911619017
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-04-15,21725757.78347794
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-04-14,34086807.303688206
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-04-14,43763911.601208456
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-04-14,58690612.86065999
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-04-14,46139096.863224
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-04-15,3610701.101466005
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-04-15,3610844.079744136
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-04-14,36543377.21944522
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-04-14,8662891.295669531
crossborder,natural_gas,FR,France,CH,Switzerland,2023-04-14,22388622.789930552
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-04-14,280865.5825242718
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-04-15,23627920.252528112
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-04-14,74148668.36549714
production,natural_gas,DE,Germany,DE,Germany,2023-04-15,11332728.54295617
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-04-15,67772044.41041698
crossborder,natural_gas,NO,Norway,DE,Germany,2023-04-15,116498476.45272788
crossborder,natural_gas,lng,LNG,DE,Germany,2023-04-15,21407655.80090661
crossborder,natural_gas,FI,Finland,EE,Estonia,2023-04-14,1083042.1577920364
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-04-14,22170757.8917428
production,natural_gas,ES,Spain,ES,Spain,2023-04-14,70628.91575060115
crossborder,natural_gas,PT,Portugal,ES,Spain,2023-04-15,2790225.4233768433
crossborder,natural_gas,lng,LNG,ES,Spain,2023-04-14,66926514.35715487
crossborder,natural_gas,lng,LNG,FI,Finland,2023-04-14,393990.22954545455
crossborder,natural_gas,BE,Belgium,FR,France,2023-04-14,17971196.66067083
crossborder,natural_gas,ES,Spain,FR,France,2023-04-14,19735023.735278487
crossborder,natural_gas,NO,Norway,FR,France,2023-04-14,49582092.59043019
crossborder,natural_gas,lng,LNG,FR,France,2023-04-14,65439830.89209598
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-04-15,32780855.262754515
production,natural_gas,HR,Croatia,HR,Croatia,2023-04-13,1470166.0999906922
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-04-14,405174.7349439472
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-04-13,6857132.726868247
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-04-15,9860296.318194084
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-04-15,3836603.936441328
production,natural_gas,HU,Hungary,HU,Hungary,2023-04-15,4405767.129159635
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-04-15,975468.7955586772
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-04-15,15623229.249804815
crossborder,natural_gas,SK,Slovakia,HU,Hungary,2023-04-15,411350.53648865526
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-04-14,17272644.803813558
crossborder,natural_gas,AT,Austria,IT,Italy,2023-04-15,3283204.392362892
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-04-14,24718956.29766197
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-04-14,81064806.7612659
crossborder,natural_gas,GR,Greece,IT,Italy,2023-04-15,27813190.101440627
production,natural_gas,IT,Italy,IT,Italy,2023-04-14,7528690.596242498
crossborder,natural_gas,LY,Libya,IT,Italy,2023-04-14,7516151.011083958
crossborder,natural_gas,lng,LNG,IT,Italy,2023-04-14,42278993.68323268
crossborder,natural_gas,RU,Russia,LT,Lithuania,2023-04-15,4073402.3568763207
crossborder,natural_gas,lng,LNG,LT,Lithuania,2023-04-15,9714640.86056463
crossborder,natural_gas,BE,Belgium,LU,Luxembourg,2023-04-14,1938853.0422754383
crossborder,natural_gas,LT,Lithuania,LV,Latvia,2023-04-15,4577900.78278381
crossborder,natural_gas,ES,Spain,MA,Morocco,2023-04-14,2568443.644316125
crossborder,natural_gas,RU,Russia,MD,Moldova,2023-04-14,7094481.56610765
crossborder,natural_gas,BG,Bulgaria,MK,Macedonia,2023-04-14,1127628.2876311245
crossborder,natural_gas,BE,Belgium,NL,Netherlands,2023-04-14,31491393.726085372
crossborder,natural_gas,DE,Germany,NL,Netherlands,2023-04-14,11920559.64393809
production,natural_gas,NL,Netherlands,NL,Netherlands,2023-04-14,32180212.546263646
crossborder,natural_gas,NO,Norway,NL,Netherlands,2023-04-14,27784250.282844827
crossborder,natural_gas,GB,United Kingdom,NL,Netherlands,2023-04-14,14798611.901428573
crossborder,natural_gas,lng,LNG,NL,Netherlands,2023-04-14,63153192.13713761
crossborder,natural_gas,DE,Germany,PL,Poland,2023-04-15,3900529.0335185826
crossborder,natural_gas,DK,Denmark,PL,Poland,2023-04-15,14482876.282204911
crossborder,natural_gas,LT,Lithuania,PL,Poland,2023-04-15,2198930.4013652466
production,natural_gas,PL,Poland,PL,Poland,2023-04-15,5914765.331740714
crossborder,natural_gas,lng,LNG,PL,Poland,2023-04-15,11190862.526315788
crossborder,natural_gas,ES,Spain,PT,Portugal,2023-04-15,1650777.7884087984
crossborder,natural_gas,lng,LNG,PT,Portugal,2023-04-15,10127665.125050494
crossborder,natural_gas,BG,Bulgaria,RO,Romania,2023-04-14,7748364.013844483
production,natural_gas,RO,Romania,RO,Romania,2023-04-14,23433751.524065834
crossborder,natural_gas,BG,Bulgaria,RS,Serbia,2023-04-14,24352672.116916195
crossborder,natural_gas,LT,Lithuania,RU,Russia,2023-04-15,4059219.822753333
crossborder,natural_gas,AT,Austria,SI,Slovenia,2023-04-14,2282590.6164740343
crossborder,natural_gas,IT,Italy,SI,Slovenia,2023-04-14,843938.9504546905
crossborder,natural_gas,CZ,Czech Republic,SK,Slovakia,2023-04-15,3718768.225354579
crossborder,natural_gas,RU,Russia,SK,Slovakia,2023-04-14,36341377.643014625
crossborder,natural_gas,IT,Italy,SM,San Marino,2023-04-14,161986.8100955455
crossborder,natural_gas,HU,Hungary,UA,Ukraine,2023-04-15,933738.2020262672
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-04-14,376590.08863813896
crossborder,natural_gas,RU,Russia,UA,Ukraine,2023-04-14,42761381.993613
crossborder,natural_gas,IE,Ireland,GB,United Kingdom,2023-04-14,44033.604452054795
crossborder,natural_gas,NO,Norway,GB,United Kingdom,2023-04-14,108407227.06828688
production,natural_gas,GB,United Kingdom,GB,United Kingdom,2023-04-14,55364257.16624877
crossborder,natural_gas,lng,LNG,GB,United Kingdom,2023-04-14,98445917.86522986
crossborder,natural_gas,DE,Germany,AT,Austria,2023-04-16,19736683.434933897
crossborder,natural_gas,SK,Slovakia,AT,Austria,2023-04-16,21870589.604787897
crossborder,natural_gas,NL,Netherlands,BE,Belgium,2023-04-15,26419062.01352979
crossborder,natural_gas,NO,Norway,BE,Belgium,2023-04-15,43787733.077055976
crossborder,natural_gas,GB,United Kingdom,BE,Belgium,2023-04-15,58993776.67085864
crossborder,natural_gas,lng,LNG,BE,Belgium,2023-04-15,47015973.04892966
crossborder,natural_gas,CH,Switzerland,BG,Bulgaria,2023-04-16,3612163.0662322794
crossborder,natural_gas,GR,Greece,BG,Bulgaria,2023-04-16,3612307.494030359
crossborder,natural_gas,RU,Russia,BG,Bulgaria,2023-04-15,33608163.65298781
crossborder,natural_gas,DE,Germany,CH,Switzerland,2023-04-15,6509641.18
crossborder,natural_gas,FR,France,CH,Switzerland,2023-04-15,19460047.910869565
crossborder,natural_gas,IT,Italy,CH,Switzerland,2023-04-15,249429.1249133148
crossborder,natural_gas,DE,Germany,CZ,Czech Republic,2023-04-16,24108296.76346863
crossborder,natural_gas,BE,Belgium,DE,Germany,2023-04-15,74201943.90116577
production,natural_gas,DE,Germany,DE,Germany,2023-04-16,11067594.785688814
crossborder,natural_gas,NL,Netherlands,DE,Germany,2023-04-16,67884021.95140798
crossborder,natural_gas,NO,Norway,DE,Germany,2023-04-16,118141677.64803392
crossborder,natural_gas,lng,LNG,DE,Germany,2023-04-16,20319961.92311704
crossborder,natural_gas,FI,Finland,EE,Estonia,2023-04-15,1022849.0278851222
crossborder,natural_gas,DZ,Algeria,ES,Spain,2023-04-15,18514440.954819277
production,natural_gas,ES,Spain,ES,Spain,2023-04-15,68827.55071342616
crossborder,natural_gas,PT,Portugal,ES,Spain,2023-04-16,3384311.4199203863
crossborder,natural_gas,lng,LNG,ES,Spain,2023-04-15,64240258.65747348
crossborder,natural_gas,lng,LNG,FI,Finland,2023-04-15,352965.4036363636
crossborder,natural_gas,BE,Belgium,FR,France,2023-04-15,13272190.487294445
crossborder,natural_gas,ES,Spain,FR,France,2023-04-15,20333234.88676556
crossborder,natural_gas,NO,Norway,FR,France,2023-04-15,49406617.206942
crossborder,natural_gas,lng,LNG,FR,France,2023-04-15,83740302.55945733
crossborder,natural_gas,BG,Bulgaria,GR,Greece,2023-04-15,1435540.632688172
crossborder,natural_gas,AZ,Azerbaijan,GR,Greece,2023-04-16,32786826.17409372
production,natural_gas,HR,Croatia,HR,Croatia,2023-04-14,1478773.5856003854
crossborder,natural_gas,SI,Slovenia,HR,Croatia,2023-04-15,1069994.618224461
crossborder,natural_gas,lng,LNG,HR,Croatia,2023-04-14,7233820.65516108
crossborder,natural_gas,AT,Austria,HU,Hungary,2023-04-16,9726774.905593954
crossborder,natural_gas,HR,Croatia,HU,Hungary,2023-04-16,3844319.7177247936
production,natural_gas,HU,Hungary,HU,Hungary,2023-04-16,4406301.923160026
crossborder,natural_gas,RO,Romania,HU,Hungary,2023-04-16,1127257.5449062383
crossborder,natural_gas,RS,Serbia,HU,Hungary,2023-04-16,15623031.711789442
crossborder,natural_gas,SK,Slovakia,HU,Hungary,2023-04-16,410516.18240818847
crossborder,natural_gas,GB,United Kingdom,IE,Ireland,2023-04-15,12276517.25360475
crossborder,natural_gas,AT,Austria,IT,Italy,2023-04-16,733409.649137217
crossborder,natural_gas,CH,Switzerland,IT,Italy,2023-04-15,21236486.89518277
crossborder,natural_gas,DZ,Algeria,IT,Italy,2023-04-15,80402607.90308711
crossborder,natural_gas,GR,Greece,IT,Italy,2023-04-16,27637512.349130586
production,natural_gas,IT,Italy,IT,Italy,2023-04-15,7562154.041964738
crossborder,natural_gas,LY,Libya,IT,Italy,2023-04-15,7044621.7660111375
